MsgID.LOCAL_VELOCITY,1520468470.0993879,0.0000000,0.0000000,-2.6600000
MsgID.LOCAL_POSITION,1520468470.0996270,-0.0625151,-0.2991147,-0.6062294
MsgID.LOCAL_VELOCITY,1520468470.0996270,-0.0041101,0.0026736,-2.6700370
MsgID.GLOBAL_POSITION,1520468470.3477890,-121.9939365,37.4137418,1.3530000
MsgID.LOCAL_VELOCITY,1520468470.3477890,0.0000000,0.0300000,-3.2800000
MsgID.LOCAL_POSITION,1520468470.3479540,-0.0208256,-0.1684089,-1.3539698
MsgID.LOCAL_VELOCITY,1520468470.3479540,-0.0015218,0.0309697,-3.2833648
MsgID.STATE,1520468470.5929899,True,True
MsgID.GLOBAL_HOME,1520468470.5932140,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520468470.5992761,-121.9939361,37.4137423,2.2700000
MsgID.LOCAL_VELOCITY,1520468470.5992761,-0.0100000,0.0300000,-3.7000000
MsgID.LOCAL_POSITION,1520468470.5995080,0.0288061,-0.1367543,-2.2740231
MsgID.LOCAL_VELOCITY,1520468470.5995080,-0.0168414,0.0313290,-3.7079976
MsgID.GLOBAL_POSITION,1520468470.8493130,-121.9939362,37.4137405,3.1370000
MsgID.LOCAL_VELOCITY,1520468470.8493130,-0.0300000,0.0100000,-2.7700000
MsgID.LOCAL_POSITION,1520468470.8494761,-0.1700699,-0.1480957,-3.1374564
MsgID.LOCAL_VELOCITY,1520468470.8494761,-0.0317583,0.0198826,-2.7739837
MsgID.GLOBAL_POSITION,1520468471.0992231,-121.9939364,37.4137399,3.8410000
MsgID.LOCAL_VELOCITY,1520468471.0992231,0.4500000,0.0100000,-3.2100000
MsgID.LOCAL_POSITION,1520468471.0994611,-0.2392658,-0.1591991,-3.8426986
MsgID.LOCAL_VELOCITY,1520468471.0994611,0.4574954,0.0168982,-3.2132974
MsgID.GLOBAL_POSITION,1520468471.3499970,-121.9939378,37.4137446,4.6900000
MsgID.LOCAL_VELOCITY,1520468471.3499970,2.0300000,0.0400000,-3.6000000
MsgID.LOCAL_POSITION,1520468471.3501749,0.2818022,-0.2838307,-4.6907887
MsgID.LOCAL_VELOCITY,1520468471.3501749,2.0389297,0.0406487,-3.6082778
MsgID.STATE,1520468471.5932119,True,True
MsgID.GLOBAL_HOME,1520468471.5934310,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520468471.5994949,-121.9939365,37.4137483,5.3380000
MsgID.LOCAL_VELOCITY,1520468471.5994949,2.1300000,0.0400000,-1.4400000
MsgID.LOCAL_POSITION,1520468471.5996580,0.6984329,-0.1676431,-5.3381343
MsgID.LOCAL_VELOCITY,1520468471.5996580,2.1307335,0.0447667,-1.4456203
MsgID.GLOBAL_POSITION,1520468471.8492620,-121.9939354,37.4137522,5.4240000
MsgID.LOCAL_VELOCITY,1520468471.8492620,2.2700000,0.0400000,0.3000000
MsgID.LOCAL_POSITION,1520468471.8494830,1.1334571,-0.0742937,-5.4244876
MsgID.LOCAL_VELOCITY,1520468471.8494830,2.2789710,0.0469350,0.3030024
MsgID.GLOBAL_POSITION,1520468472.0990028,-121.9939351,37.4137591,5.2110000
MsgID.LOCAL_VELOCITY,1520468472.0990028,2.7800000,0.0400000,1.1200000
MsgID.LOCAL_POSITION,1520468472.0992100,1.9005169,-0.0502552,-5.2119803
MsgID.LOCAL_VELOCITY,1520468472.0992100,2.7842515,0.0410000,1.1224349
MsgID.GLOBAL_POSITION,1520468472.3496451,-121.9939351,37.4137659,4.8970000
MsgID.LOCAL_VELOCITY,1520468472.3496451,3.7900000,0.0400000,0.8500000
MsgID.LOCAL_POSITION,1520468472.3498061,2.6579335,-0.0504415,-4.8972359
MsgID.LOCAL_VELOCITY,1520468472.3498061,3.7985716,0.0461956,0.8561629
MsgID.STATE,1520468472.5928330,True,True
MsgID.GLOBAL_HOME,1520468472.5930080,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520468472.5990820,-121.9939367,37.4137763,4.8280000
MsgID.LOCAL_VELOCITY,1520468472.5990820,5.2100000,0.0600000,-0.3100000
MsgID.LOCAL_POSITION,1520468472.5992541,3.8099914,-0.1903984,-4.8282819
MsgID.LOCAL_VELOCITY,1520468472.5992541,5.2174382,0.0615243,-0.3169768
MsgID.GLOBAL_POSITION,1520468472.8499451,-121.9939371,37.4137892,4.9700000
MsgID.LOCAL_VELOCITY,1520468472.8499451,6.0000000,0.1000000,-0.5300000
MsgID.LOCAL_POSITION,1520468472.8501060,5.2475767,-0.2208630,-4.9704022
MsgID.LOCAL_VELOCITY,1520468472.8501060,6.0025077,0.1080963,-0.5331202
MsgID.GLOBAL_POSITION,1520468473.0989051,-121.9939361,37.4138030,5.0690000
MsgID.LOCAL_VELOCITY,1520468473.0989051,6.2500000,0.1800000,-0.0100000
MsgID.LOCAL_POSITION,1520468473.0991650,6.7779970,-0.1391654,-5.0699682
MsgID.LOCAL_VELOCITY,1520468473.0991650,6.2555933,0.1836779,-0.0134455
MsgID.GLOBAL_POSITION,1520468473.3498890,-121.9939330,37.4138169,5.0430000
MsgID.LOCAL_VELOCITY,1520468473.3498890,5.7700000,0.1900000,0.4200000
MsgID.LOCAL_POSITION,1520468473.3501420,8.3172712,0.1371578,-5.0432715
MsgID.LOCAL_VELOCITY,1520468473.3501420,5.7783852,0.1985417,0.4229859
MsgID.STATE,1520468473.5918589,True,True
MsgID.GLOBAL_HOME,1520468473.5940030,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520468473.6003640,9.5815859,0.1828753,-4.9592772
MsgID.LOCAL_VELOCITY,1520468473.6003640,4.1425457,0.0175456,0.3905026
MsgID.GLOBAL_POSITION,1520468473.6007411,-121.9939325,37.4138282,4.9590000
MsgID.LOCAL_VELOCITY,1520468473.6007411,4.1400000,0.0100000,0.3900000
MsgID.GLOBAL_POSITION,1520468473.8497090,-121.9939317,37.4138354,4.9470000
MsgID.LOCAL_VELOCITY,1520468473.8497090,2.4700000,0.2900000,-0.0200000
MsgID.LOCAL_POSITION,1520468473.8499110,10.3807697,0.2538213,-4.9479909
MsgID.LOCAL_VELOCITY,1520468473.8499110,2.4783561,0.2910748,-0.0222865
MsgID.GLOBAL_POSITION,1520468474.0993841,-121.9939296,37.4138397,5.0030000
MsgID.LOCAL_VELOCITY,1520468474.0993841,1.8700000,1.4800000,-0.0800000
MsgID.LOCAL_POSITION,1520468474.0996211,10.8489008,0.4428382,-5.0035882
MsgID.LOCAL_VELOCITY,1520468474.0996211,1.8769383,1.4862520,-0.0830914
MsgID.GLOBAL_POSITION,1520468474.3507011,-121.9939249,37.4138423,5.0290000
MsgID.LOCAL_VELOCITY,1520468474.3507011,1.3800000,2.4400000,0.1300000
MsgID.LOCAL_POSITION,1520468474.3509729,11.1422930,0.8625124,-5.0291381
MsgID.LOCAL_VELOCITY,1520468474.3509729,1.3848145,2.4428377,0.1314797
MsgID.STATE,1520468474.5938141,True,True
MsgID.GLOBAL_HOME,1520468474.5940859,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520468474.5999141,-121.9939174,37.4138456,5.0070000
MsgID.LOCAL_VELOCITY,1520468474.5999141,0.8300000,3.3000000,0.2400000
MsgID.LOCAL_POSITION,1520468474.6002140,11.5060196,1.5276003,-5.0077562
MsgID.LOCAL_VELOCITY,1520468474.6002140,0.8385144,3.3066709,0.2421623
MsgID.GLOBAL_POSITION,1520468474.8490450,-121.9939073,37.4138477,4.9820000
MsgID.LOCAL_VELOCITY,1520468474.8490450,0.3300000,4.1100000,0.1500000
MsgID.LOCAL_POSITION,1520468474.8492301,11.7374210,2.4251771,-4.9827714
MsgID.LOCAL_VELOCITY,1520468474.8492301,0.3314294,4.1132870,0.1562926
MsgID.GLOBAL_POSITION,1520468475.1003652,-121.9938943,37.4138476,4.9800000
MsgID.LOCAL_VELOCITY,1520468475.1003652,-0.2200000,4.8500000,0.0300000
MsgID.LOCAL_POSITION,1520468475.1006050,11.7318201,3.5808437,-4.9808407
MsgID.LOCAL_VELOCITY,1520468475.1006050,-0.2211735,4.8599925,0.0356321
MsgID.GLOBAL_POSITION,1520468475.3493519,-121.9938802,37.4138456,4.9880000
MsgID.LOCAL_VELOCITY,1520468475.3493519,-0.7000000,5.4100000,0.0300000
MsgID.LOCAL_POSITION,1520468475.3495219,11.5040340,4.8351579,-4.9885783
MsgID.LOCAL_VELOCITY,1520468475.3495219,-0.7013845,5.4130306,0.0352674
MsgID.STATE,1520468475.5931861,True,True
MsgID.GLOBAL_HOME,1520468475.5934761,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520468475.5995221,-121.9938638,37.4138448,4.9680000
MsgID.LOCAL_VELOCITY,1520468475.5995221,-1.1600000,5.8800000,0.0900000
MsgID.LOCAL_POSITION,1520468475.5997720,11.4202280,6.2921486,-4.9689593
MsgID.LOCAL_VELOCITY,1520468475.5997720,-1.1613731,5.8831944,0.0909572
MsgID.GLOBAL_POSITION,1520468475.8502400,-121.9938471,37.4138428,4.9530000
MsgID.LOCAL_VELOCITY,1520468475.8502400,-1.7200000,6.0100000,-0.0400000
MsgID.LOCAL_POSITION,1520468475.8503959,11.1976290,7.7725258,-4.9538918
MsgID.LOCAL_VELOCITY,1520468475.8503959,-1.7264088,6.0166335,-0.0405072
MsgID.GLOBAL_POSITION,1520468476.1006970,-121.9938294,37.4138375,4.9580000
MsgID.LOCAL_VELOCITY,1520468476.1006970,-1.9400000,4.7700000,-0.1200000
MsgID.LOCAL_POSITION,1520468476.1008670,10.6091499,9.3495121,-4.9587626
MsgID.LOCAL_VELOCITY,1520468476.1008670,-1.9475253,4.7721996,-0.1251781
MsgID.GLOBAL_POSITION,1520468476.3495412,-121.9938192,37.4138320,4.9700000
MsgID.LOCAL_VELOCITY,1520468476.3495412,-1.8700000,3.1500000,-0.1800000
MsgID.LOCAL_POSITION,1520468476.3497641,10.0007381,10.2597857,-4.9703398
MsgID.LOCAL_VELOCITY,1520468476.3497641,-1.8776790,3.1587741,-0.1873144
MsgID.STATE,1520468476.5927970,True,True
MsgID.GLOBAL_HOME,1520468476.5930822,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520468476.6011069,-121.9938140,37.4138289,4.9770000
MsgID.LOCAL_VELOCITY,1520468476.6011069,-2.7100000,2.2400000,-0.1900000
MsgID.LOCAL_POSITION,1520468476.6012831,9.6578827,10.7211008,-4.9774289
MsgID.LOCAL_VELOCITY,1520468476.6012831,-2.7180755,2.2484760,-0.1910240
MsgID.GLOBAL_POSITION,1520468476.8502049,-121.9938091,37.4138218,4.9700000
MsgID.LOCAL_VELOCITY,1520468476.8502049,-3.5900000,1.5600000,-0.1400000
MsgID.LOCAL_POSITION,1520468476.8504000,8.8620882,11.1518784,-4.9704366
MsgID.LOCAL_VELOCITY,1520468476.8504000,-3.5903234,1.5639379,-0.1476601
MsgID.GLOBAL_POSITION,1520468477.1011899,-121.9938047,37.4138111,4.9600000
MsgID.LOCAL_VELOCITY,1520468477.1011899,-4.3400000,0.8100000,-0.1600000
MsgID.LOCAL_POSITION,1520468477.1014171,7.6790895,11.5493145,-4.9604349
MsgID.LOCAL_VELOCITY,1520468477.1014171,-4.3497400,0.8111749,-0.1646464
MsgID.GLOBAL_POSITION,1520468477.3497601,-121.9938030,37.4138013,4.9680000
MsgID.LOCAL_VELOCITY,1520468477.3497601,-4.9400000,0.1400000,-0.2100000
MsgID.LOCAL_POSITION,1520468477.3499579,6.5874705,11.6937208,-4.9683089
MsgID.LOCAL_VELOCITY,1520468477.3499579,-4.9416666,0.1462525,-0.2199697
MsgID.STATE,1520468477.5926669,True,True
MsgID.GLOBAL_HOME,1520468477.5929589,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520468477.6009541,-121.9938025,37.4137890,4.9910000
MsgID.LOCAL_VELOCITY,1520468477.6009541,-5.4300000,-0.5200000,-0.1500000
MsgID.LOCAL_POSITION,1520468477.6011410,5.2207365,11.7382488,-4.9910493
MsgID.LOCAL_VELOCITY,1520468477.6011410,-5.4327588,-0.5232156,-0.1510517
MsgID.GLOBAL_POSITION,1520468477.8508401,-121.9938049,37.4137762,5.0070000
MsgID.LOCAL_VELOCITY,1520468477.8508401,-5.7700000,-1.0900000,-0.0600000
MsgID.LOCAL_POSITION,1520468477.8510239,3.8001025,11.5247173,-5.0078716
MsgID.LOCAL_VELOCITY,1520468477.8510239,-5.7746439,-1.0948074,-0.0617472
MsgID.GLOBAL_POSITION,1520468478.1015050,-121.9938115,37.4137637,5.0060000
MsgID.LOCAL_VELOCITY,1520468478.1015050,-5.8000000,-1.7000000,0.0700000
MsgID.LOCAL_POSITION,1520468478.1016881,2.4118965,10.9394751,-5.0060229
MsgID.LOCAL_VELOCITY,1520468478.1016881,-5.8042784,-1.7016690,0.0703983
MsgID.GLOBAL_POSITION,1520468478.3499861,-121.9938165,37.4137509,4.9900000
MsgID.LOCAL_VELOCITY,1520468478.3499861,-4.9300000,-1.7100000,0.1000000
MsgID.LOCAL_POSITION,1520468478.3501649,0.9869356,10.4944792,-4.9905791
MsgID.LOCAL_VELOCITY,1520468478.3501649,-4.9333572,-1.7173345,0.1000228
MsgID.STATE,1520468478.5922270,True,True
MsgID.GLOBAL_HOME,1520468478.5947080,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520468478.6011860,-121.9938199,37.4137422,4.9830000
MsgID.LOCAL_VELOCITY,1520468478.6011860,-3.0800000,-1.1800000,0.0800000
MsgID.LOCAL_POSITION,1520468478.6013701,0.0240654,10.1968699,-4.9833293
MsgID.LOCAL_VELOCITY,1520468478.6013701,-3.0805471,-1.1868078,0.0830549
MsgID.GLOBAL_POSITION,1520468478.8506241,-121.9938215,37.4137383,4.9890000
MsgID.LOCAL_VELOCITY,1520468478.8506241,-1.7900000,-0.9900000,0.1000000
MsgID.LOCAL_POSITION,1520468478.8509121,-0.4101309,10.0492554,-4.9891953
MsgID.LOCAL_VELOCITY,1520468478.8509121,-1.7986243,-0.9990111,0.1001506
MsgID.GLOBAL_POSITION,1520468479.1006930,-121.9938269,37.4137324,4.9930000
MsgID.LOCAL_VELOCITY,1520468479.1006930,-1.2900000,-2.0900000,0.0500000
MsgID.LOCAL_POSITION,1520468479.1008871,-1.0661371,9.5680208,-4.9930935
MsgID.LOCAL_VELOCITY,1520468479.1008871,-1.2916255,-2.0923574,0.0524242
MsgID.GLOBAL_POSITION,1520468479.3516319,-121.9938347,37.4137309,4.9960000
MsgID.LOCAL_VELOCITY,1520468479.3516319,-0.9000000,-3.0400000,0.1000000
MsgID.LOCAL_POSITION,1520468479.3518689,-1.2375197,8.8747549,-4.9967785
MsgID.LOCAL_VELOCITY,1520468479.3518689,-0.9005969,-3.0466661,0.1065153
MsgID.STATE,1520468479.5926678,True,True
MsgID.GLOBAL_HOME,1520468479.5947599,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520468479.6010518,-121.9938444,37.4137308,5.0020000
MsgID.LOCAL_VELOCITY,1520468479.6010518,-0.4000000,-3.9000000,0.1100000
MsgID.LOCAL_POSITION,1520468479.6012540,-1.2486503,8.0149803,-5.0025253
MsgID.LOCAL_VELOCITY,1520468479.6012540,-0.4020315,-3.9062543,0.1121869
MsgID.GLOBAL_POSITION,1520468479.8518348,-121.9938543,37.4137294,5.0110000
MsgID.LOCAL_VELOCITY,1520468479.8518348,0.0000000,-4.6200000,0.0700000
MsgID.LOCAL_POSITION,1520468479.8520021,-1.4037024,7.1324077,-5.0115457
MsgID.LOCAL_VELOCITY,1520468479.8520021,0.0017634,-4.6263313,0.0703879
MsgID.GLOBAL_POSITION,1520468480.1018372,-121.9938696,37.4137283,5.0200000
MsgID.LOCAL_VELOCITY,1520468480.1018372,0.4100000,-5.2600000,0.1600000
MsgID.LOCAL_POSITION,1520468480.1020091,-1.5194708,5.7761445,-5.0205946
MsgID.LOCAL_VELOCITY,1520468480.1020091,0.4140949,-5.2617936,0.1612104
MsgID.GLOBAL_POSITION,1520468480.3505690,-121.9938841,37.4137301,5.0090000
MsgID.LOCAL_VELOCITY,1520468480.3505690,0.8200000,-5.7300000,0.1800000
MsgID.LOCAL_POSITION,1520468480.3507500,-1.3257107,4.4875889,-5.0095739
MsgID.LOCAL_VELOCITY,1520468480.3507500,0.8289805,-5.7336307,0.1898639
MsgID.STATE,1520468480.5922670,True,True
MsgID.GLOBAL_HOME,1520468480.5944960,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520468480.6006131,-121.9939020,37.4137341,4.9900000
MsgID.LOCAL_VELOCITY,1520468480.6006131,1.3200000,-6.1300000,0.1800000
MsgID.LOCAL_POSITION,1520468480.6008041,-0.8803320,2.9000373,-4.9903626
MsgID.LOCAL_VELOCITY,1520468480.6008041,1.3224635,-6.1316929,0.1811864
MsgID.GLOBAL_POSITION,1520468480.8520119,-121.9939176,37.4137369,4.9870000
MsgID.LOCAL_VELOCITY,1520468480.8520119,1.5000000,-5.6200000,0.0500000
MsgID.LOCAL_POSITION,1520468480.8522151,-0.5667223,1.5054141,-4.9873981
MsgID.LOCAL_VELOCITY,1520468480.8522151,1.5036843,-5.6228008,0.0516378
MsgID.GLOBAL_POSITION,1520468481.1014409,-121.9939311,37.4137400,4.9820000
MsgID.LOCAL_VELOCITY,1520468481.1014409,1.1900000,-3.8800000,0.0300000
MsgID.LOCAL_POSITION,1520468481.1016350,-0.2236273,0.3119461,-4.9827800
MsgID.LOCAL_VELOCITY,1520468481.1016350,1.1936308,-3.8813517,0.0313003
MsgID.GLOBAL_POSITION,1520468481.3507960,-121.9939395,37.4137418,4.9860000
MsgID.LOCAL_VELOCITY,1520468481.3507960,0.7200000,-2.0900000,-0.0200000
MsgID.LOCAL_POSITION,1520468481.3509591,-0.0203922,-0.4337424,-4.9865437
MsgID.LOCAL_VELOCITY,1520468481.3509591,0.7200860,-2.0987976,-0.0255012
MsgID.STATE,1520468481.5939991,True,True
MsgID.GLOBAL_HOME,1520468481.5942411,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520468481.6024539,-121.9939441,37.4137419,4.9770000
MsgID.LOCAL_VELOCITY,1520468481.6024539,0.2800000,-0.5200000,-0.0700000
MsgID.LOCAL_POSITION,1520468481.6026082,-0.0130128,-0.8473217,-4.9778867
MsgID.LOCAL_VELOCITY,1520468481.6026082,0.2874186,-0.5209669,-0.0785875
MsgID.LOCAL_POSITION,1520468481.8515069,0.1482611,-0.8164225,-4.8764610
MsgID.LOCAL_VELOCITY,1520468481.8515069,0.1721049,0.0651425,0.7335460
MsgID.GLOBAL_POSITION,1520468481.8517160,-121.9939438,37.4137433,4.8760000
MsgID.LOCAL_VELOCITY,1520468481.8517160,0.1700000,0.0600000,0.7300000
MsgID.LOCAL_POSITION,1520468482.1027799,0.1928157,-0.6433209,-4.5461893
MsgID.LOCAL_VELOCITY,1520468482.1027799,0.0808614,0.0582996,1.3572447
MsgID.GLOBAL_POSITION,1520468482.1029539,-121.9939418,37.4137438,4.5460000
MsgID.LOCAL_VELOCITY,1520468482.1029539,0.0800000,0.0500000,1.3500000
MsgID.LOCAL_POSITION,1520468482.3514121,0.1553624,-0.7553899,-4.1592431
MsgID.LOCAL_VELOCITY,1520468482.3514121,0.0238142,-0.0278458,1.6126586
MsgID.GLOBAL_POSITION,1520468482.3516228,-121.9939431,37.4137434,4.1590000
MsgID.LOCAL_VELOCITY,1520468482.3516228,0.0200000,-0.0200000,1.6100000
MsgID.STATE,1520468482.5932841,True,True
MsgID.GLOBAL_HOME,1520468482.5935879,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520468482.6017439,0.3113458,-0.8022250,-3.6861749
MsgID.LOCAL_VELOCITY,1520468482.6017439,-0.0036004,-0.0296748,1.7111412
MsgID.GLOBAL_POSITION,1520468482.6019590,-121.9939436,37.4137448,3.6860000
MsgID.LOCAL_VELOCITY,1520468482.6019590,0.0000000,-0.0200000,1.7100000
MsgID.LOCAL_POSITION,1520468482.8523309,0.3319513,-0.8067368,-3.2549429
MsgID.LOCAL_VELOCITY,1520468482.8523309,-0.0232248,-0.0076130,1.7730500
MsgID.GLOBAL_POSITION,1520468482.8525739,-121.9939437,37.4137450,3.2540000
MsgID.LOCAL_VELOCITY,1520468482.8525739,-0.0200000,0.0000000,1.7700000
MsgID.LOCAL_POSITION,1520468483.1031511,0.2290661,-0.8066540,-2.7771871
MsgID.LOCAL_VELOCITY,1520468483.1031511,-0.0424367,0.0006864,1.7992961
MsgID.GLOBAL_POSITION,1520468483.1033340,-121.9939437,37.4137441,2.7770000
MsgID.LOCAL_VELOCITY,1520468483.1033340,-0.0400000,0.0000000,1.7900000
MsgID.LOCAL_POSITION,1520468483.3525331,0.3436510,-0.8156464,-2.3610277
MsgID.LOCAL_VELOCITY,1520468483.3525331,-0.0405670,-0.0066700,1.8588203
MsgID.GLOBAL_POSITION,1520468483.3527732,-121.9939438,37.4137451,2.3610000
MsgID.LOCAL_VELOCITY,1520468483.3527732,-0.0400000,0.0000000,1.8500000
MsgID.STATE,1520468483.5927579,True,True
MsgID.GLOBAL_HOME,1520468483.5948491,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520468483.6014678,0.1307018,-0.8800007,-1.8858272
MsgID.LOCAL_VELOCITY,1520468483.6014678,-0.0455408,-0.0090709,1.8493545
MsgID.GLOBAL_POSITION,1520468483.6016819,-121.9939445,37.4137432,1.8850000
MsgID.LOCAL_VELOCITY,1520468483.6016819,-0.0400000,0.0000000,1.8400000
MsgID.LOCAL_POSITION,1520468483.8523021,0.0616611,-0.7781762,-1.4831400
MsgID.LOCAL_VELOCITY,1520468483.8523021,-0.0425782,-0.0030678,1.8505486
MsgID.GLOBAL_POSITION,1520468483.8524821,-121.9939433,37.4137426,1.4830000
MsgID.LOCAL_VELOCITY,1520468483.8524821,-0.0400000,0.0000000,1.8500000
MsgID.LOCAL_POSITION,1520468484.1017301,0.1919362,-0.8628851,-1.0349270
MsgID.LOCAL_VELOCITY,1520468484.1017301,-0.0274544,-0.0047795,1.8551610
MsgID.GLOBAL_POSITION,1520468484.1019452,-121.9939443,37.4137437,1.0340000
MsgID.LOCAL_VELOCITY,1520468484.1019452,-0.0200000,0.0000000,1.8500000
MsgID.LOCAL_POSITION,1520468484.3530021,0.3073230,-0.9918835,-0.6197878
MsgID.LOCAL_VELOCITY,1520468484.3530021,-0.0289245,-0.0000656,1.8475367
MsgID.GLOBAL_POSITION,1520468484.3531749,-121.9939457,37.4137448,0.6190000
MsgID.LOCAL_VELOCITY,1520468484.3531749,-0.0200000,0.0000000,1.8400000
MsgID.STATE,1520468484.5947521,True,True
MsgID.GLOBAL_HOME,1520468484.5950501,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520468484.6029241,0.1232188,-0.9308405,-0.2003302
MsgID.LOCAL_VELOCITY,1520468484.6029241,0.0038830,-0.0632932,-0.3448967
MsgID.GLOBAL_POSITION,1520468484.6030889,-121.9939451,37.4137431,0.2000000
MsgID.LOCAL_VELOCITY,1520468484.6030889,0.0000000,-0.0600000,-0.3400000
MsgID.LOCAL_POSITION,1520468484.8523562,0.1329525,-0.9157221,-0.2167093
MsgID.LOCAL_VELOCITY,1520468484.8523562,0.0007168,0.0129644,-0.0767648
MsgID.GLOBAL_POSITION,1520468484.8525901,-121.9939449,37.4137432,0.2160000
MsgID.LOCAL_VELOCITY,1520468484.8525901,0.0000000,0.0100000,-0.0700000
MsgID.GLOBAL_POSITION,1520468485.1035919,-121.9939423,37.4137446,0.2360000
MsgID.LOCAL_VELOCITY,1520468485.1035919,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520468485.1037691,0.2835290,-0.6842783,-0.2369819
MsgID.LOCAL_VELOCITY,1520468485.1037691,0.0000040,-0.0000011,0.0000034
MsgID.GLOBAL_POSITION,1520468485.3525062,-121.9939426,37.4137452,0.2510000
MsgID.LOCAL_VELOCITY,1520468485.3525062,0.0000000,0.0000000,0.0000000
